-0.52 -1.0894 0.52 0.299
-0.51 -1.0691 0.51 0.299
-0.5 -1.049 0.5 0.299
-0.49 -1.0291 0.49 0.299
-0.48 -1.0094 0.48 0.299
-0.47 -0.9899 0.47 0.299
-0.46 -0.9706 0.46 0.299
-0.45 -0.9515 0.45 0.299
-0.44 -0.9326 0.44 0.299
-0.43 -0.9139 0.43 0.299
-0.42 -0.8954 0.42 0.299
-0.41 -0.8771 0.41 0.299
-0.4 -0.859 0.4 0.299
-0.39 -0.8411 0.39 0.299
-0.38 -0.8234 0.38 0.299
-0.37 -0.8059 0.37 0.299
-0.36 -0.7886 0.36 0.299
-0.35 -0.7715 0.35 0.299
-0.34 -0.7546 0.34 0.299
-0.33 -0.7379 0.33 0.299
-0.32 -0.7214 0.32 0.299
-0.31 -0.7051 0.31 0.299
-0.3 -0.689 0.3 0.299
-0.29 -0.6731 0.29 0.299
-0.28 -0.6574 0.28 0.299
-0.27 -0.6419 0.27 0.299
-0.26 -0.6266 0.26 0.299
-0.25 -0.6115 0.25 0.299
-0.24 -0.5966 0.24 0.299
-0.23 -0.5819 0.23 0.299
-0.22 -0.5674 0.22 0.299
-0.21 -0.5531 0.21 0.299
-0.2 -0.539 0.2 0.299
-0.19 -0.5251 0.19 0.299
-0.18 -0.5114 0.18 0.299
-0.17 -0.4979 0.17 0.299
-0.16 -0.4846 0.16 0.299
-0.15 -0.4715 0.15 0.299
-0.14 -0.4586 0.14 0.299
-0.13 -0.4459 0.13 0.299
-0.12 -0.4334 0.12 0.299
-0.11 -0.4211 0.11 0.299
-0.1 -0.409 0.1 0.299
-0.09 -0.3971 0.09 0.299
-0.08 -0.3854 0.08 0.299
-0.07 -0.3739 0.07 0.299
-0.06 -0.3626 0.06 0.299
-0.05 -0.3515 0.05 0.299
-0.04 -0.3406 0.04 0.299
-0.03 -0.3299 0.03 0.299
-0.02 -0.3194 0.02 0.299
-0.01 -0.3091 0.01 0.299
0 -0.299 0 0.299
0.01 -0.3089 -0.01 0.299
0.02 -0.3186 -0.02 0.299
0.03 -0.3281 -0.03 0.299
0.04 -0.3374 -0.04 0.299
0.05 -0.3465 -0.05 0.299
0.06 -0.3554 -0.06 0.299
0.07 -0.3641 -0.07 0.299
0.08 -0.3726 -0.08 0.299
0.09 -0.3809 -0.09 0.299
0.1 -0.389 -0.1 0.299
0.11 -0.3969 -0.11 0.299
0.12 -0.4046 -0.12 0.299
0.13 -0.4121 -0.13 0.299
0.14 -0.4194 -0.14 0.299
0.15 -0.4265 -0.15 0.299
0.16 -0.4334 -0.16 0.299
0.17 -0.4401 -0.17 0.299
0.18 -0.4466 -0.18 0.299
0.19 -0.4529 -0.19 0.299
0.2 -0.459 -0.2 0.299
0.21 -0.4649 -0.21 0.299
0.22 -0.4706 -0.22 0.299
0.23 -0.4761 -0.23 0.299
0.24 -0.4814 -0.24 0.299
0.25 -0.4865 -0.25 0.299
0.26 -0.4914 -0.26 0.299
0.27 -0.4961 -0.27 0.299
0.28 -0.5006 -0.28 0.299
0.29 -0.5049 -0.29 0.299
0.3 -0.509 -0.3 0.299
0.31 -0.5129 -0.31 0.299
0.32 -0.5166 -0.32 0.299
0.33 -0.5201 -0.33 0.299
0.34 -0.5234 -0.34 0.299
0.35 -0.5265 -0.35 0.299
0.36 -0.5294 -0.36 0.299
0.37 -0.5321 -0.37 0.299
0.38 -0.5346 -0.38 0.299
0.39 -0.5369 -0.39 0.299
0.4 -0.539 -0.4 0.299
0.41 -0.5409 -0.41 0.299
0.42 -0.5426 -0.42 0.299
0.43 -0.5441 -0.43 0.299
0.44 -0.5454 -0.44 0.299
0.45 -0.5465 -0.45 0.299
0.46 -0.5474 -0.46 0.299
0.47 -0.5481 -0.47 0.299
0.48 -0.5486 -0.48 0.299
0.49 -0.5489 -0.49 0.299
0.5 -0.549 -0.5 0.299
0.51 -0.5489 -0.51 0.299
0.52 -0.5486 -0.52 0.299
0.53 -0.5481 -0.53 0.299
0.54 -0.5474 -0.54 0.299
0.55 -0.5465 -0.55 0.299
0.56 -0.5454 -0.56 0.299
0.57 -0.5441 -0.57 0.299
0.58 -0.5426 -0.58 0.299
0.59 -0.5409 -0.59 0.299
0.6 -0.539 -0.6 0.299
0.61 -0.5369 -0.61 0.299
0.62 -0.5346 -0.62 0.299
0.63 -0.5321 -0.63 0.299
0.64 -0.5294 -0.64 0.299
0.65 -0.5265 -0.65 0.299
0.66 -0.5234 -0.66 0.299
0.67 -0.5201 -0.67 0.299
0.68 -0.5166 -0.68 0.299
0.69 -0.5129 -0.69 0.299
0.7 -0.509 -0.7 0.299
0.71 -0.5049 -0.71 0.299
0.72 -0.5006 -0.72 0.299
0.73 -0.4961 -0.73 0.299
0.74 -0.4914 -0.74 0.299
0.75 -0.4865 -0.75 0.299
0.76 -0.4814 -0.76 0.299
0.77 -0.4761 -0.77 0.299
0.78 -0.4706 -0.78 0.299
0.79 -0.4649 -0.79 0.299
0.8 -0.459 -0.8 0.299
0.81 -0.4529 -0.81 0.299
0.82 -0.4466 -0.82 0.299
0.83 -0.4401 -0.83 0.299
0.84 -0.4334 -0.84 0.299
0.85 -0.4265 -0.85 0.299
0.86 -0.4194 -0.86 0.299
0.87 -0.4121 -0.87 0.299
0.88 -0.4046 -0.88 0.299
0.89 -0.3969 -0.89 0.299
0.9 -0.389 -0.9 0.299
0.91 -0.3809 -0.91 0.299
0.92 -0.3726 -0.92 0.299
0.93 -0.3641 -0.93 0.299
0.94 -0.3554 -0.94 0.299
0.95 -0.3465 -0.95 0.299
0.96 -0.3374 -0.96 0.299
0.97 -0.3281 -0.97 0.299
0.98 -0.3186 -0.98 0.299
0.99 -0.3089 -0.99 0.299
1 -0.299 -1 0.299
1.01 -0.2889 -1.01 0.299
1.02 -0.2786 -1.02 0.299
1.03 -0.2681 -1.03 0.299
1.04 -0.2574 -1.04 0.299
1.05 -0.2465 -1.05 0.299
1.06 -0.2354 -1.06 0.299
1.07 -0.2241 -1.07 0.299
1.08 -0.2126 -1.08 0.299
1.09 -0.2009 -1.09 0.299
1.1 -0.189 -1.1 0.299
1.11 -0.1769 -1.11 0.299
1.12 -0.1646 -1.12 0.299
1.13 -0.1521 -1.13 0.299
1.14 -0.1394 -1.14 0.299
1.15 -0.1265 -1.15 0.299
1.16 -0.1134 -1.16 0.299
1.17 -0.1001 -1.17 0.299
1.18 -0.0866000000000001 -1.18 0.299
1.19 -0.0729 -1.19 0.299
1.2 -0.0590000000000001 -1.2 0.299
1.21 -0.0449000000000001 -1.21 0.299
1.22 -0.0306 -1.22 0.299
1.23 -0.0161 -1.23 0.299
1.24 -0.00140000000000001 -1.24 0.299
1.25 0.0135 -1.25 0.299
1.26 0.0286 -1.26 0.299
1.27 0.0439000000000001 -1.27 0.299
1.28 0.0594000000000001 -1.28 0.299
1.29 0.0751000000000001 -1.29 0.299
1.3 0.0910000000000001 -1.3 0.299
1.31 0.1071 -1.31 0.299
1.32 0.1234 -1.32 0.299
1.33 0.1399 -1.33 0.299
1.34 0.1566 -1.34 0.299
1.35 0.1735 -1.35 0.299
1.36 0.1906 -1.36 0.299
1.37 0.2079 -1.37 0.299
1.38 0.2254 -1.38 0.299
1.39 0.2431 -1.39 0.299
1.4 0.261 -1.4 0.299
1.41 0.2791 -1.41 0.299
1.42 0.2974 -1.42 0.299
1.43 0.3159 -1.43 0.299
1.44 0.3346 -1.44 0.299
1.45 0.3535 -1.45 0.299
1.46 0.3726 -1.46 0.299
1.47 0.3919 -1.47 0.299
1.48 0.4114 -1.48 0.299
1.49 0.4311 -1.49 0.299
1.5 0.451 -1.5 0.299
1.51 0.4711 -1.51 0.299
1.52 0.4914 -1.52 0.299
1.53 0.5119 -1.53 0.299
1.54 0.5326 -1.54 0.299
1.55 0.5535 -1.55 0.299
1.56 0.5746 -1.56 0.299
1.57 0.5959 -1.57 0.299
1.58 0.6174 -1.58 0.299
1.59 0.6391 -1.59 0.299
1.6 0.661 -1.6 0.299
1.61 0.6831 -1.61 0.299
1.62 0.7054 -1.62 0.299
1.63 0.7279 -1.63 0.299
1.64 0.7506 -1.64 0.299
1.65 0.7735 -1.65 0.299
1.66 0.7966 -1.66 0.299
1.67 0.8199 -1.67 0.299
1.68 0.8434 -1.68 0.299
1.69 0.8671 -1.69 0.299
1.7 0.891 -1.7 0.299
1.71 0.9151 -1.71 0.299
1.72 0.9394 -1.72 0.299
1.73 0.9639 -1.73 0.299
1.74 0.9886 -1.74 0.299
1.75 1.0135 -1.75 0.299
1.76 1.0386 -1.76 0.299
1.77 1.0639 -1.77 0.299
1.78 1.0894 -1.78 0.299
1.79 1.1151 -1.79 0.299
1.8 1.141 -1.8 0.299
1.81 1.1671 -1.81 0.299
1.82 1.1934 -1.82 0.299
1.83 1.2199 -1.83 0.299
1.84 1.2466 -1.84 0.299
1.85 1.2735 -1.85 0.299
1.86 1.3006 -1.86 0.299
1.87 1.3279 -1.87 0.299
1.88 1.3554 -1.88 0.299
1.89 1.3831 -1.89 0.299
1.9 1.411 -1.9 0.299
1.91 1.4391 -1.91 0.299
1.92 1.4674 -1.92 0.299
1.93 1.4959 -1.93 0.299
1.94 1.5246 -1.94 0.299
1.95 1.5535 -1.95 0.299
1.96 1.5826 -1.96 0.299
1.97 1.6119 -1.97 0.299
1.98 1.6414 -1.98 0.299
1.99 1.6711 -1.99 0.299
2 1.701 -2 0.299
-2 -6.298 2 0.298
-1.99 -6.2481 1.99 0.298
-1.98 -6.1984 1.98 0.298
-1.97 -6.1489 1.97 0.298
-1.96 -6.0996 1.96 0.298
-1.95 -6.0505 1.95 0.298
-1.94 -6.0016 1.94 0.298
-1.93 -5.9529 1.93 0.298
-1.92 -5.9044 1.92 0.298
-1.91 -5.8561 1.91 0.298
-1.9 -5.808 1.9 0.298
-1.89 -5.7601 1.89 0.298
-1.88 -5.7124 1.88 0.298
-1.87 -5.6649 1.87 0.298
-1.86 -5.6176 1.86 0.298
-1.85 -5.5705 1.85 0.298
-1.84 -5.5236 1.84 0.298
-1.83 -5.4769 1.83 0.298
-1.82 -5.4304 1.82 0.298
-1.81 -5.3841 1.81 0.298
-1.8 -5.338 1.8 0.298
-1.79 -5.2921 1.79 0.298
-1.78 -5.2464 1.78 0.298
-1.77 -5.2009 1.77 0.298
-1.76 -5.1556 1.76 0.298
-1.75 -5.1105 1.75 0.298
-1.74 -5.0656 1.74 0.298
-1.73 -5.0209 1.73 0.298
-1.72 -4.9764 1.72 0.298
-1.71 -4.9321 1.71 0.298
-1.7 -4.888 1.7 0.298
-1.69 -4.8441 1.69 0.298
-1.68 -4.8004 1.68 0.298
-1.67 -4.7569 1.67 0.298
-1.66 -4.7136 1.66 0.298
-1.65 -4.6705 1.65 0.298
-1.64 -4.6276 1.64 0.298
-1.63 -4.5849 1.63 0.298
-1.62 -4.5424 1.62 0.298
-1.61 -4.5001 1.61 0.298
-1.6 -4.458 1.6 0.298
-1.59 -4.4161 1.59 0.298
-1.58 -4.3744 1.58 0.298
-1.57 -4.3329 1.57 0.298
-1.56 -4.2916 1.56 0.298
-1.55 -4.2505 1.55 0.298
-1.54 -4.2096 1.54 0.298
-1.53 -4.1689 1.53 0.298
-1.52 -4.1284 1.52 0.298
-1.51 -4.0881 1.51 0.298
-1.5 -4.048 1.5 0.298
-1.49 -4.0081 1.49 0.298
-1.48 -3.9684 1.48 0.298
-1.47 -3.9289 1.47 0.298
-1.46 -3.8896 1.46 0.298
-1.45 -3.8505 1.45 0.298
-1.44 -3.8116 1.44 0.298
-1.43 -3.7729 1.43 0.298
-1.42 -3.7344 1.42 0.298
-1.41 -3.6961 1.41 0.298
-1.4 -3.658 1.4 0.298
-1.39 -3.6201 1.39 0.298
-1.38 -3.5824 1.38 0.298
-1.37 -3.5449 1.37 0.298
-1.36 -3.5076 1.36 0.298
-1.35 -3.4705 1.35 0.298
-1.34 -3.4336 1.34 0.298
-1.33 -3.3969 1.33 0.298
-1.32 -3.3604 1.32 0.298
-1.31 -3.3241 1.31 0.298
-1.3 -3.288 1.3 0.298
-1.29 -3.2521 1.29 0.298
-1.28 -3.2164 1.28 0.298
-1.27 -3.1809 1.27 0.298
-1.26 -3.1456 1.26 0.298
-1.25 -3.1105 1.25 0.298
-1.24 -3.0756 1.24 0.298
-1.23 -3.0409 1.23 0.298
-1.22 -3.0064 1.22 0.298
-1.21 -2.9721 1.21 0.298
-1.2 -2.938 1.2 0.298
-1.19 -2.9041 1.19 0.298
-1.18 -2.8704 1.18 0.298
-1.17 -2.8369 1.17 0.298
-1.16 -2.8036 1.16 0.298
-1.15 -2.7705 1.15 0.298
-1.14 -2.7376 1.14 0.298
-1.13 -2.7049 1.13 0.298
-1.12 -2.6724 1.12 0.298
-1.11 -2.6401 1.11 0.298
-1.1 -2.608 1.1 0.298
-1.09 -2.5761 1.09 0.298
-1.08 -2.5444 1.08 0.298
-1.07 -2.5129 1.07 0.298
-1.06 -2.4816 1.06 0.298
-1.05 -2.4505 1.05 0.298
-1.04 -2.4196 1.04 0.298
-1.03 -2.3889 1.03 0.298
-1.02 -2.3584 1.02 0.298
-1.01 -2.3281 1.01 0.298
-1 -2.298 1 0.298
-0.99 -2.2681 0.99 0.298
-0.98 -2.2384 0.98 0.298
-0.97 -2.2089 0.97 0.298
-0.96 -2.1796 0.96 0.298
-0.95 -2.1505 0.95 0.298
-0.94 -2.1216 0.94 0.298
-0.93 -2.0929 0.93 0.298
-0.92 -2.0644 0.92 0.298
-0.91 -2.0361 0.91 0.298
-0.9 -2.008 0.9 0.298
-0.89 -1.9801 0.89 0.298
-0.88 -1.9524 0.88 0.298
-0.87 -1.9249 0.87 0.298
-0.86 -1.8976 0.86 0.298
-0.85 -1.8705 0.85 0.298
-0.84 -1.8436 0.84 0.298
-0.83 -1.8169 0.83 0.298
-0.82 -1.7904 0.82 0.298
-0.81 -1.7641 0.81 0.298
-0.8 -1.738 0.8 0.298
-0.79 -1.7121 0.79 0.298
-0.78 -1.6864 0.78 0.298
-0.77 -1.6609 0.77 0.298
-0.76 -1.6356 0.76 0.298
-0.75 -1.6105 0.75 0.298
-0.74 -1.5856 0.74 0.298
-0.73 -1.5609 0.73 0.298
-0.72 -1.5364 0.72 0.298
-0.71 -1.5121 0.71 0.298
-0.7 -1.488 0.7 0.298
-0.69 -1.4641 0.69 0.298
-0.68 -1.4404 0.68 0.298
-0.67 -1.4169 0.67 0.298
-0.66 -1.3936 0.66 0.298
-0.65 -1.3705 0.65 0.298
-0.64 -1.3476 0.64 0.298
-0.63 -1.3249 0.63 0.298
-0.62 -1.3024 0.62 0.298
-0.61 -1.2801 0.61 0.298
-0.6 -1.258 0.6 0.298
-0.59 -1.2361 0.59 0.298
-0.58 -1.2144 0.58 0.298
-0.57 -1.1929 0.57 0.298
-0.56 -1.1716 0.56 0.298
-0.55 -1.1505 0.55 0.298
-0.54 -1.1296 0.54 0.298
-0.53 -1.1089 0.53 0.298
-0.52 -1.0884 0.52 0.298
-0.51 -1.0681 0.51 0.298
-0.5 -1.048 0.5 0.298
-0.49 -1.0281 0.49 0.298
-0.48 -1.0084 0.48 0.298
-0.47 -0.9889 0.47 0.298
-0.46 -0.9696 0.46 0.298
-0.45 -0.9505 0.45 0.298
-0.44 -0.9316 0.44 0.298
-0.43 -0.9129 0.43 0.298
-0.42 -0.8944 0.42 0.298
-0.41 -0.8761 0.41 0.298
-0.4 -0.858 0.4 0.298
-0.39 -0.8401 0.39 0.298
-0.38 -0.8224 0.38 0.298
-0.37 -0.8049 0.37 0.298
-0.36 -0.7876 0.36 0.298
-0.35 -0.7705 0.35 0.298
-0.34 -0.7536 0.34 0.298
-0.33 -0.7369 0.33 0.298
-0.32 -0.7204 0.32 0.298
-0.31 -0.7041 0.31 0.298
-0.3 -0.688 0.3 0.298
-0.29 -0.6721 0.29 0.298
-0.28 -0.6564 0.28 0.298
-0.27 -0.6409 0.27 0.298
-0.26 -0.6256 0.26 0.298
-0.25 -0.6105 0.25 0.298
-0.24 -0.5956 0.24 0.298
-0.23 -0.5809 0.23 0.298
-0.22 -0.5664 0.22 0.298
-0.21 -0.5521 0.21 0.298
-0.2 -0.538 0.2 0.298
-0.19 -0.5241 0.19 0.298
-0.18 -0.5104 0.18 0.298
-0.17 -0.4969 0.17 0.298
-0.16 -0.4836 0.16 0.298
-0.15 -0.4705 0.15 0.298
-0.14 -0.4576 0.14 0.298
-0.13 -0.4449 0.13 0.298
-0.12 -0.4324 0.12 0.298
-0.11 -0.4201 0.11 0.298
-0.1 -0.408 0.1 0.298
-0.09 -0.3961 0.09 0.298
-0.08 -0.3844 0.08 0.298
-0.07 -0.3729 0.07 0.298
-0.06 -0.3616 0.06 0.298
-0.05 -0.3505 0.05 0.298
-0.04 -0.3396 0.04 0.298
-0.03 -0.3289 0.03 0.298
-0.02 -0.3184 0.02 0.298
-0.01 -0.3081 0.01 0.298
0 -0.298 0 0.298
0.01 -0.3079 -0.01 0.298
0.02 -0.3176 -0.02 0.298
0.03 -0.3271 -0.03 0.298
0.04 -0.3364 -0.04 0.298
0.05 -0.3455 -0.05 0.298
0.06 -0.3544 -0.06 0.298
0.07 -0.3631 -0.07 0.298
0.08 -0.3716 -0.08 0.298
0.09 -0.3799 -0.09 0.298
0.1 -0.388 -0.1 0.298
0.11 -0.3959 -0.11 0.298
0.12 -0.4036 -0.12 0.298
0.13 -0.4111 -0.13 0.298
0.14 -0.4184 -0.14 0.298
0.15 -0.4255 -0.15 0.298
0.16 -0.4324 -0.16 0.298
0.17 -0.4391 -0.17 0.298
0.18 -0.4456 -0.18 0.298
0.19 -0.4519 -0.19 0.298
0.2 -0.458 -0.2 0.298
0.21 -0.4639 -0.21 0.298
0.22 -0.4696 -0.22 0.298
0.23 -0.4751 -0.23 0.298
0.24 -0.4804 -0.24 0.298
0.25 -0.4855 -0.25 0.298
0.26 -0.4904 -0.26 0.298
0.27 -0.4951 -0.27 0.298
0.28 -0.4996 -0.28 0.298
0.29 -0.5039 -0.29 0.298
0.3 -0.508 -0.3 0.298
0.31 -0.5119 -0.31 0.298
0.32 -0.5156 -0.32 0.298
0.33 -0.5191 -0.33 0.298
0.34 -0.5224 -0.34 0.298
0.35 -0.5255 -0.35 0.298
0.36 -0.5284 -0.36 0.298
0.37 -0.5311 -0.37 0.298
0.38 -0.5336 -0.38 0.298
0.39 -0.5359 -0.39 0.298
0.4 -0.538 -0.4 0.298
0.41 -0.5399 -0.41 0.298
0.42 -0.5416 -0.42 0.298
0.43 -0.5431 -0.43 0.298
0.44 -0.5444 -0.44 0.298
0.45 -0.5455 -0.45 0.298
0.46 -0.5464 -0.46 0.298
0.47 -0.5471 -0.47 0.298
0.48 -0.5476 -0.48 0.298
0.49 -0.5479 -0.49 0.298
0.5 -0.548 -0.5 0.298
0.51 -0.5479 -0.51 0.298
0.52 -0.5476 -0.52 0.298
0.53 -0.5471 -0.53 0.298
0.54 -0.5464 -0.54 0.298
0.55 -0.5455 -0.55 0.298
0.56 -0.5444 -0.56 0.298
0.57 -0.5431 -0.57 0.298
0.58 -0.5416 -0.58 0.298
0.59 -0.5399 -0.59 0.298
0.6 -0.538 -0.6 0.298
0.61 -0.5359 -0.61 0.298
0.62 -0.5336 -0.62 0.298
0.63 -0.5311 -0.63 0.298
0.64 -0.5284 -0.64 0.298
0.65 -0.5255 -0.65 0.298
0.66 -0.5224 -0.66 0.298
0.67 -0.5191 -0.67 0.298
0.68 -0.5156 -0.68 0.298
0.69 -0.5119 -0.69 0.298
0.7 -0.508 -0.7 0.298
0.71 -0.5039 -0.71 0.298
0.72 -0.4996 -0.72 0.298
0.73 -0.4951 -0.73 0.298
0.74 -0.4904 -0.74 0.298
0.75 -0.4855 -0.75 0.298
0.76 -0.4804 -0.76 0.298
0.77 -0.4751 -0.77 0.298
0.78 -0.4696 -0.78 0.298
0.79 -0.4639 -0.79 0.298
0.8 -0.458 -0.8 0.298
0.81 -0.4519 -0.81 0.298
0.82 -0.4456 -0.82 0.298
0.83 -0.4391 -0.83 0.298
0.84 -0.4324 -0.84 0.298
0.85 -0.4255 -0.85 0.298
0.86 -0.4184 -0.86 0.298
0.87 -0.4111 -0.87 0.298
0.88 -0.4036 -0.88 0.298
0.89 -0.3959 -0.89 0.298
0.9 -0.388 -0.9 0.298
0.91 -0.3799 -0.91 0.298
0.92 -0.3716 -0.92 0.298
0.93 -0.3631 -0.93 0.298
0.94 -0.3544 -0.94 0.298
0.95 -0.3455 -0.95 0.298
0.96 -0.3364 -0.96 0.298
0.97 -0.3271 -0.97 0.298
0.98 -0.3176 -0.98 0.298
0.99 -0.3079 -0.99 0.298
1 -0.298 -1 0.298
1.01 -0.2879 -1.01 0.298
1.02 -0.2776 -1.02 0.298
1.03 -0.2671 -1.03 0.298
1.04 -0.2564 -1.04 0.298
1.05 -0.2455 -1.05 0.298
1.06 -0.2344 -1.06 0.298
1.07 -0.2231 -1.07 0.298
1.08 -0.2116 -1.08 0.298
1.09 -0.1999 -1.09 0.298
1.1 -0.188 -1.1 0.298
1.11 -0.1759 -1.11 0.298
1.12 -0.1636 -1.12 0.298
1.13 -0.1511 -1.13 0.298
1.14 -0.1384 -1.14 0.298
1.15 -0.1255 -1.15 0.298
1.16 -0.1124 -1.16 0.298
1.17 -0.0991000000000001 -1.17 0.298
1.18 -0.0856000000000001 -1.18 0.298
1.19 -0.0719 -1.19 0.298
1.2 -0.0580000000000001 -1.2 0.298
1.21 -0.0439000000000001 -1.21 0.298
1.22 -0.0296 -1.22 0.298
1.23 -0.0151 -1.23 0.298
1.24 -0.000400000000000011 -1.24 0.298
1.25 0.0145 -1.25 0.298
1.26 0.0296 -1.26 0.298
1.27 0.0449000000000001 -1.27 0.298
1.28 0.0604000000000001 -1.28 0.298
1.29 0.0761000000000001 -1.29 0.298
1.3 0.0920000000000001 -1.3 0.298
1.31 0.1081 -1.31 0.298
1.32 0.1244 -1.32 0.298
1.33 0.1409 -1.33 0.298
1.34 0.1576 -1.34 0.298
1.35 0.1745 -1.35 0.298
1.36 0.1916 -1.36 0.298
1.37 0.2089 -1.37 0.298
1.38 0.2264 -1.38 0.298
1.39 0.2441 -1.39 0.298
1.4 0.262 -1.4 0.298
1.41 0.2801 -1.41 0.298
