-0.15 -0.4125 0.15
-0.12 -0.3744 0.12
-0.09 -0.3381 0.09
-0.06 -0.3036 0.06
-0.03 -0.2709 0.03
0 -0.24 0
0.03 -0.2691 -0.03
0.06 -0.2964 -0.06
0.09 -0.3219 -0.09
0.12 -0.3456 -0.12
0.15 -0.3675 -0.15
0.18 -0.3876 -0.18
0.21 -0.4059 -0.21
0.24 -0.4224 -0.24
0.27 -0.4371 -0.27
0.3 -0.45 -0.3
0.33 -0.4611 -0.33
0.36 -0.4704 -0.36
0.39 -0.4779 -0.39
0.42 -0.4836 -0.42
0.45 -0.4875 -0.45
0.48 -0.4896 -0.48
0.51 -0.4899 -0.51
0.54 -0.4884 -0.54
0.57 -0.4851 -0.57
0.6 -0.48 -0.6
0.63 -0.4731 -0.63
0.66 -0.4644 -0.66
0.69 -0.4539 -0.69
0.72 -0.4416 -0.72
0.75 -0.4275 -0.75
0.78 -0.4116 -0.78
0.81 -0.3939 -0.81
0.84 -0.3744 -0.84
0.87 -0.3531 -0.87
0.9 -0.33 -0.9
0.93 -0.3051 -0.93
0.96 -0.2784 -0.96
0.99 -0.2499 -0.99
1.02 -0.2196 -1.02
1.05 -0.1875 -1.05
1.08 -0.1536 -1.08
1.11 -0.1179 -1.11
1.14 -0.0804000000000001 -1.14
1.17 -0.0411000000000001 -1.17
1.2 -5.55111512312578e-17 -1.2
1.23 0.0429 -1.23
1.26 0.0876 -1.26
1.29 0.1341 -1.29
1.32 0.1824 -1.32
1.35 0.2325 -1.35
1.38 0.2844 -1.38
1.41 0.3381 -1.41
1.44 0.3936 -1.44
1.47 0.4509 -1.47
1.5 0.51 -1.5
1.53 0.5709 -1.53
1.56 0.6336 -1.56
1.59 0.6981 -1.59
1.62 0.7644 -1.62
1.65 0.8325 -1.65
1.68 0.9024 -1.68
1.71 0.9741 -1.71
1.74 1.0476 -1.74
1.77 1.1229 -1.77
1.8 1.2 -1.8
1.83 1.2789 -1.83
1.86 1.3596 -1.86
1.89 1.4421 -1.89
1.92 1.5264 -1.92
1.95 1.6125 -1.95
1.98 1.7004 -1.98
2.01 1.7901 -2.01
2.04 1.8816 -2.04
2.07 1.9749 -2.07
2.1 2.07 -2.1
2.13 2.1669 -2.13
2.16 2.2656 -2.16
2.19 2.3661 -2.19
2.22 2.4684 -2.22
2.25 2.5725 -2.25
2.28 2.6784 -2.28
2.31 2.7861 -2.31
2.34 2.8956 -2.34
2.37 3.0069 -2.37
2.4 3.12 -2.4
2.43 3.2349 -2.43
2.46 3.3516 -2.46
2.49 3.4701 -2.49
2.52 3.5904 -2.52
2.55 3.7125 -2.55
2.58 3.8364 -2.58
2.61 3.9621 -2.61
2.64 4.0896 -2.64
2.67 4.2189 -2.67
2.7 4.35 -2.7
2.73 4.4829 -2.73
2.76 4.6176 -2.76
2.79 4.7541 -2.79
2.82 4.8924 -2.82
2.85 5.0325 -2.85
2.88 5.1744 -2.88
2.91 5.3181 -2.91
2.94 5.4636 -2.94
2.97 5.6109 -2.97
3 5.76 -3
